"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명"
"3080000","CDFH3301061994000001","19940425","","01","영업/정상","13","영업중","","","","","999-2229","","142877","서울특별시 강북구 수유동 381-2번지 ","서울특별시 강북구 삼양로 424 (수유동)","","가인","20200316204528","U","2020-03-18 02:40:00.0","","201447.680915415    ","459900.993830562    ","체력단련장업","사립","","","0","0","","",""
"3080000","CDFH3301062004000003","20040721","","01","영업/정상","13","영업중","","","","","02)6080-3451","","142887","서울특별시 강북구 수유동 544-1번지 ","서울특별시 강북구 인수봉로 293  (수유동)","","Double 휘트니스 클럽","20040721092706","I","2018-08-31 23:59:59.0","","200857.586028819    ","460284.593468387    ","체력단련장업","사립","0","","","711","","",""
"3080000","CDFH3301062004000005","20040830","","01","영업/정상","13","영업중","","","","","02-908-2221","","","서울특별시 강북구 수유동 185-1번지 ","서울특별시 강북구 한천로 1093 (수유동 하나은행)","01043","노블휘트니스클럽","20200316204412","U","2020-03-18 02:40:00.0","","201858.457445697    ","460096.172191381    ","체력단련장업","사립","","","","2976.2","","",""
"3080000","CDFH3301061997000003","19970609","","01","영업/정상","13","영업중","","","","","903-7009","","142876","서울특별시 강북구 수유동 174-5번지 ","서울특별시 강북구 도봉로 373 (수유동)","","서울헬스클럽","20200401164702","U","2020-04-03 02:40:00.0","","202399.396994401    ","459806.465954877    ","체력단련장업","사립","","","0","0","","",""
"3080000","CDFH3301062005000002","20050614","","01","영업/정상","13","영업중","","","","","946-0851","","142874","서울특별시 강북구 수유동 70-4번지 ","서울특별시 강북구 삼양로 293 (수유동)","","범 휘트니스","20181224153053","U","2018-12-26 02:40:00.0","","201493.548940074    ","458597.485196888    ","체력단련장업","사립","0","","","1673.44","","",""
"3080000","CDFH3301062005000003","20050906","","01","영업/정상","13","영업중","","","","","945-1652","","142815","서울특별시 강북구 미아동 374-13번지 2층 ","서울특별시 강북구 솔샘로 327 (미아동2층)","","FUN 휘트니스","20190111174730","U","2019-01-13 02:40:00.0","","202437.450759529    ","457238.204413734    ","체력단련장업","사립","","","","","","",""
"3080000","CDFH3301062013000003","20130531","","01","영업/정상","13","영업중","","","","","02-999-9905","","","","서울특별시 강북구 삼양로 516 (수유동)","01044","제이짐","20200316204449","U","2020-03-18 02:40:00.0","","201178.340673777    ","460743.362707152    ","체력단련장업","사립","","1","","645.64","","",""
"3080000","CDFH3301062014000001","20140724","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강북구 미아동 484-4번지 ","서울특별시 강북구 숭인로 63-1 (미아동)","","이성현 퍼스널 트레이닝","20140724140316","I","2018-08-31 23:59:59.0","","202477.627412151    ","456690.622279341    ","체력단련장업","사립","","1","","444.34","","",""
"3080000","CDFH3301062014000006","20141105","","01","영업/정상","13","영업중","","","","","989-2438","","142815","서울특별시 강북구 미아동 322-1번지 ","서울특별시 강북구 도봉로 143 지하층 (미아동)","01176","피트니스팩토리 24","20141105161037","I","2018-08-31 23:59:59.0","","202375.390768737    ","457684.868086159    ","체력단련장업","사립","","2","","","","",""
"3120000","CDFH3301062021000005","20210712","","01","영업/정상","13","영업중","","","","","02-335-7201","","","서울특별시 서대문구 연희동 188-16","서울특별시 서대문구 연희맛로 10 2층 (연희동)","03708","리커버리PT스튜디오","20210712104500","I","2020-12-06 23:04:00.0","","193663.262605144","451536.446012432","","","","","","","","",""
"3080000","CDFH3301061997000005","19970117","","01","영업/정상","13","영업중","","","","","989-6290","","142861","서울특별시 강북구 번동 165-4번지 ","서울특별시 강북구 한천로109길 53 345층 (번동 유림빌딩)","01226","라인짐","20150617104546","I","2018-08-31 23:59:59.0","","203589.199617419    ","458345.673722606    ","체력단련장업","사립","","","0","","","",""
"3080000","CDFH3301061997000010","19971028","","01","영업/정상","13","영업중","","","","","984-2715","","142809","서울특별시 강북구 미아동 131-6번지 ","서울특별시 강북구 도봉로 144  (미아동)","","국제헬스클럽","20030417193724","I","2018-08-31 23:59:59.0","","202443.441398401    ","457708.146944977    ","체력단련장업","사립","","0","0","0","","",""
"3080000","CDFH3301061999000004","19990706","","01","영업/정상","13","영업중","","","","","982-2986","","","서울특별시 강북구 미아동 58번지 ","서울특별시 강북구 도봉로 41-1 4층 (미아동)","01211","업타운 휘트니스","20190426155439","U","2019-05-13 02:40:00.0","","202558.581755334    ","456709.916330722    ","체력단련장업","사립","","","0","","","",""
"3080000","CDFH3301062013000001","20130103","","01","영업/정상","13","영업중","","","","","923-8934","","142768","서울특별시 강북구 번동 191번지 기산그린아파트 상가 3층 ","서울특별시 강북구 월계로37길 129 3층 (번동 기산그린아파트 상가)","01226","번 휘트니스","20200402165501","U","2020-04-04 02:40:00.0","","203784.358132827    ","458347.853266178    ","체력단련장업","사립","","","","1340.87","","",""
"3080000","CDFH3301062013000002","20130221","","01","영업/정상","13","영업중","","","","","02-991-1317","","142876","서울특별시 강북구 수유동 168-50번지 ","서울특별시 강북구 도봉로 403 (수유동)","01055","체대입시 FA","20170330145700","I","2018-08-31 23:59:59.0","","202584.95535682     ","460019.814255249    ","체력단련장업","사립","","","1","1377.76","","",""
"3080000","CDFH3301062018000002","20180907","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강북구 미아동 138-15번지 ","서울특별시 강북구 도봉로 98 2층 (미아동)","01165","데일리P.T샵","20180907165501","U","2018-09-07 23:59:59.0","","202569.047702804    ","457276.106531163    ","체력단련장업","사립","","","","","","",""
"3160000","CDFH3301062021000001","20210104","","01","영업/정상","13","영업중","","","","","02-2686-3337","","","서울특별시 구로구 천왕동 277-9 천왕센타프라자 407408호","서울특별시 구로구 천왕로 36 천왕센타프라자 407 408호 (천왕동)","08365","남스짐 천왕점","20210104155841","I","2020-12-01 00:06:00.0","","185713.902047377","442103.411241111","","","","","","","","",""
"3080000","CDFH3301062017000001","20170117","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 강북구 도봉로 308 6층 (번동)","01062","레디포짐","20170511181721","I","2018-08-31 23:59:59.0","","202032.757631932    ","459259.443978524    ","체력단련장업","사립","","","","","","",""
"3080000","CDFH3301062017000002","20170425","","01","영업/정상","13","영업중","","","","","","","","","서울특별시 강북구 삼양로 188 (미아동)","01174","Jfit","20170425134102","I","2018-08-31 23:59:59.0","","201777              ","457588              ","체력단련장업","사립","","","","","","",""
"3080000","CDFH3301062017000004","20171229","","01","영업/정상","13","영업중","","","","","02-903-9679","","","서울특별시 강북구 수유동 229-49번지 경남아너스빌 ","서울특별시 강북구 노해로8길 22 경남아너스빌 3층 (수유동)","01073","바디스테이션","20191015100629","U","2019-10-17 02:40:00.0","","202071.310518981    ","459514.711297656    ","체력단련장업","사립","","2","","","","",""
"3080000","CDFH3301062017000005","20171229","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강북구 번동 416-123번지 ","서울특별시 강북구 한천로131길 29 3층 (번동)","01064","더 퍼스트짐","20200316203935","U","2020-03-18 02:40:00.0","","202316.672265106    ","459524.794283152    ","체력단련장업","사립","","1","","","","",""
"3080000","CDFH3301062018000001","20180104","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강북구 수유동 229-9번지 ","서울특별시 강북구 도봉로 331 4층 (수유동)","01073","알엔엘","20180627094356","I","2018-08-31 23:59:59.0","","202130.775789577    ","459480.541519373    ","체력단련장업","사립","","1","","","","",""
"3080000","CDFH3301062012000002","20121108","","04","취소/말소/만료/정지/중지","35","직권말소","20180910","","","","984-8100","","142874","서울특별시 강북구 수유동 54-5번지 ","서울특별시 강북구 도봉로67길 18 3층 (수유동)","01117","바디채널","20180914161218","U","2018-09-14 23:59:59.0","","201956.180985499    ","458714.365820521    ","체력단련장업","사립","","2","","7219.25","","",""
"3080000","CDFH3301062007000002","20071016","","04","취소/말소/만료/정지/중지","35","직권말소","20180720","","","","992-1357","","142878","서울특별시 강북구 수유동 229-50번지 우암센스뷰 2층 ","서울특별시 강북구 노해로8길 16 (수유동우암센스뷰 2층)","","리치코리아 휘트니스클럽","20180720103208","I","2018-08-31 23:59:59.0","","202052.37985575     ","459491.573913047    ","체력단련장업","사립","","","","","","",""
"3080000","CDFH3301062008000001","20080610","","04","취소/말소/만료/정지/중지","35","직권말소","20180720","","","","995-8582","","142891","서울특별시 강북구 수유동 46-20번지 태영빌딩 2층 ","서울특별시 강북구 수유로 62 (수유동태영빌딩 2층)","","킹콩헬스클럽","20180720102006","I","2018-08-31 23:59:59.0","","201734.029298986    ","459261.606829021    ","체력단련장업","사립","","","","","","",""
"3080000","CDFH3301062008000002","20080623","","04","취소/말소/만료/정지/중지","35","직권말소","20180726","","","","988-7606","","142817","서울특별시 강북구 미아동 561-2번지 ","서울특별시 강북구 삼양로24길 19 (미아동)","","엠플러스 휘트니스","20180726105355","I","2018-08-31 23:59:59.0","","201882.026836663    ","457207.459778606    ","체력단련장업","사립","","","","33286.54","","",""
"3080000","CDFH3301061994000003","19940223","","04","취소/말소/만료/정지/중지","35","직권말소","20060207","","","","945-6944","","142873","서울특별시 강북구 수유동 48-73번지 ","서울특별시 강북구 덕릉로 64 (수유동)","","서울헬스크럽","20131122142110","I","2018-08-31 23:59:59.0","","201766.892130404    ","459102.805443474    ","체력단련장업","사립","","","0","0","","",""
"3080000","CDFH3301061995000003","19951020","","04","취소/말소/만료/정지/중지","35","직권말소","20200108","","","","996-1110","","142877","서울특별시 강북구 수유동 338-6번지 4층 ","서울특별시 강북구 삼양로 438 (수유동4층)","","월드스포츠타운","20200108155846","U","2020-01-10 02:40:00.0","","201400.299906337    ","460022.198342971    ","체력단련장업","사립","","1","","","","",""
"3080000","CDFH3301062004000006","20041015","","04","취소/말소/만료/정지/중지","35","직권말소","20180726","","","","02-982-9100","","142805","서울특별시 강북구 미아동 65-2번지 ","서울특별시 강북구 도봉로 87 (미아동)","","웰튼 휘트니스","20180726110400","I","2018-08-31 23:59:59.0","","202536.479513627    ","457161.430823101    ","체력단련장업","사립","","","","","","",""
"3080000","CDFH3301062002000002","20020831","","04","취소/말소/만료/정지/중지","35","직권말소","20180726","","","","985-5177","","142812","서울특별시 강북구 미아동 304-38번지 6층 ","서울특별시 강북구 도봉로 189 (미아동6층)","","에버헬스","20180726105059","I","2018-08-31 23:59:59.0","","202233.58927985     ","458141.914940595    ","체력단련장업","사립","","","0","0","","",""
"3080000","CDFH3301062014000002","20140725","","04","취소/말소/만료/정지/중지","35","직권말소","20190521","","","","","","","","서울특별시 강북구 숭인로 53 2층 (미아동)","01211","dream your body","20190521112428","U","2019-05-23 02:40:00.0","","202360.45014713     ","456707.449073944    ","체력단련장업","사립","","","","","","",""
"3080000","CDFH3301062014000004","20141013","","04","취소/말소/만료/정지/중지","35","직권말소","20180726","","","","","","142807","서울특별시 강북구 미아동 125-31번지 진경빌딩 ","서울특별시 강북구 도봉로 182 5층 (미아동 진경빌딩)","01157","MATRIX GYM","20180726110805","I","2018-08-31 23:59:59.0","","202316.406659562    ","458073.867308329    ","체력단련장업","사립","","1","","","","",""
"3080000","CDFH3301062015000002","20150826","","04","취소/말소/만료/정지/중지","35","직권말소","20190521","","","","","","","","서울특별시 강북구 삼양로24길 지하 561-1 미아동동 (미아동)","01208","PT#3.1","20190521112358","U","2019-05-23 02:40:00.0","","","","체력단련장업","사립","","","","","","",""
"3080000","CDFH3301061998000009","19980916","","04","취소/말소/만료/정지/중지","35","직권말소","20180726","","","","987-3433","","142810","서울특별시 강북구 미아동 217-9번지 ","서울특별시 강북구 도봉로67길 17 (미아동)","","파워헬스","20180726111203","I","2018-08-31 23:59:59.0","","201989.048012326    ","458683.499525313    ","체력단련장업","사립","","","0","0","","",""
"3080000","CDFH3301062000000002","20001023","","04","취소/말소/만료/정지/중지","35","직권말소","20180726","","","","998-7878","","142803","서울특별시 강북구 미아동 189-40번지 3층 ","서울특별시 강북구 도봉로 256 (미아동3층)","","허미스","20180726111442","I","2018-08-31 23:59:59.0","","202093.087444494    ","458778.510172148    ","체력단련장업","사립","","","0","","","",""
